TransactionID,Year,Month,SalePrice_GBP,ProfitMarginPct,Profit_GBP,BuyerAgeGroup,BuyerGender,BuyerRegion,PurchaseChannel,ResaleIntent
1414,2024,7,10674.7,44.4,4739.57,60+,Male,Midlands,Online Boutique,Hold Long-Term
1415,2024,4,5532.43,35.0,1936.35,45–59,Male,South East,Pre-Owned Dealer,Hold Long-Term
1416,2023,5,4979.52,44.8,2230.82,60+,Male,Scotland,Pre-Owned Dealer,Hold Long-Term
1417,2024,2,4638.13,41.4,1920.19,45–59,Female,Midlands,Authorized Dealer,Hold Long-Term
1418,2023,4,5653.56,34.8,1967.44,45–59,Female,South East,Authorized Dealer,Trade-In
1419,2024,12,7826.67,29.0,2269.73,45–59,Male,London,Pre-Owned Dealer,Trade-In
1420,2023,10,5691.08,35.6,2026.02,60+,Male,London,Authorized Dealer,Hold Long-Term
1421,2023,6,11369.64,43.9,4991.27,30–44,Male,South East,Online Boutique,Sell Within 3y
1422,2024,10,8587.02,35.2,3022.63,60+,Male,South East,Authorized Dealer,Sell Within 3y
1423,2024,4,7677.98,44.8,3439.74,60+,Male,North England,Online Boutique,Trade-In
1424,2024,2,11123.09,30.7,3414.79,60+,Female,Scotland,Online Boutique,Sell Within 3y
1425,2024,3,4093.55,45.2,1850.28,30–44,Male,London,Authorized Dealer,Hold Long-Term
1426,2024,7,7010.8,33.7,2362.64,60+,Female,Scotland,Authorized Dealer,Hold Long-Term
1427,2024,9,9095.34,31.5,2865.03,45–59,Female,London,Pre-Owned Dealer,Hold Long-Term
1428,2024,2,9194.85,33.6,3089.47,45–59,Male,London,Authorized Dealer,Trade-In
1429,2024,12,5594.78,33.2,1857.47,60+,Male,South East,Authorized Dealer,Hold Long-Term
1430,2024,2,4104.0,28.3,1161.43,Under 30,Female,London,Authorized Dealer,Hold Long-Term
1431,2023,3,3156.28,31.7,1000.54,45–59,Female,North England,Authorized Dealer,Trade-In
1432,2024,2,8080.58,24.5,1979.74,45–59,Male,Scotland,Online Boutique,Hold Long-Term
1433,2024,9,6410.73,42.2,2705.33,30–44,Male,Northern Ireland,Authorized Dealer,Hold Long-Term
1434,2023,10,6186.1,39.1,2418.77,60+,Female,North England,Authorized Dealer,Hold Long-Term
1435,2023,3,7119.31,33.2,2363.61,45–59,Male,London,Pre-Owned Dealer,Hold Long-Term
1436,2023,10,6502.55,32.2,2093.82,Under 30,Male,Wales,Online Boutique,Trade-In
1437,2024,2,5417.79,43.0,2329.65,30–44,Male,North England,Pre-Owned Dealer,Hold Long-Term
1438,2023,6,8952.74,31.0,2775.35,60+,Male,North England,Authorized Dealer,Sell Within 3y
1439,2023,5,3875.29,40.7,1577.24,30–44,Female,South East,Authorized Dealer,Trade-In
1440,2023,3,4237.07,42.7,1809.23,45–59,Male,South East,Authorized Dealer,Trade-In
1441,2023,9,3939.83,39.8,1568.05,30–44,Female,Midlands,Pre-Owned Dealer,Sell Within 3y
1442,2023,1,5785.23,36.2,2094.25,30–44,Female,Scotland,Authorized Dealer,Sell Within 3y
1443,2023,1,8511.65,39.5,3362.1,60+,Male,South East,Authorized Dealer,Trade-In
1444,2024,1,4889.46,35.5,1735.76,45–59,Male,London,Authorized Dealer,Trade-In
1445,2024,1,7032.54,41.7,2932.57,45–59,Male,South East,Authorized Dealer,Trade-In
1446,2024,11,9650.55,32.9,3175.03,60+,Male,London,Authorized Dealer,Trade-In
1447,2024,3,13449.0,45.5,6119.3,60+,Male,Scotland,Authorized Dealer,Trade-In
1448,2024,4,9334.92,40.2,3752.64,30–44,Male,Wales,Online Boutique,Sell Within 3y
1449,2024,9,5440.48,35.4,1925.93,45–59,Female,South East,Authorized Dealer,Sell Within 3y
1450,2024,2,3663.34,42.0,1538.6,60+,Female,Midlands,Authorized Dealer,Trade-In
1451,2023,3,2451.52,41.5,1017.38,45–59,Female,London,Pre-Owned Dealer,Hold Long-Term
1452,2024,12,5271.04,34.6,1823.78,60+,Male,Midlands,Pre-Owned Dealer,Sell Within 3y
1453,2023,12,6958.47,30.7,2136.25,60+,Male,Midlands,Authorized Dealer,Sell Within 3y
1454,2023,12,5599.13,29.9,1674.14,45–59,Female,London,Pre-Owned Dealer,Hold Long-Term
1455,2023,3,14487.38,32.7,4737.37,45–59,Male,Wales,Authorized Dealer,Sell Within 3y
1456,2024,6,3986.92,35.0,1395.42,45–59,Male,London,Pre-Owned Dealer,Sell Within 3y
1457,2023,7,5224.59,35.4,1849.5,45–59,Male,South East,Authorized Dealer,Sell Within 3y
1458,2024,4,2674.03,47.8,1278.19,30–44,Male,London,Authorized Dealer,Hold Long-Term
1459,2023,1,10545.51,36.2,3817.47,45–59,Male,London,Authorized Dealer,Hold Long-Term
1460,2023,3,5228.32,36.9,1929.25,60+,Male,South East,Authorized Dealer,Hold Long-Term
1461,2024,1,3230.58,33.4,1079.01,45–59,Male,London,Authorized Dealer,Sell Within 3y
1462,2023,7,6212.03,43.4,2696.02,45–59,Male,Wales,Authorized Dealer,Trade-In
1463,2024,12,11867.89,29.3,3477.29,30–44,Male,North England,Authorized Dealer,Trade-In
1464,2023,3,14560.07,37.6,5474.59,60+,Male,London,Online Boutique,Hold Long-Term
1465,2024,1,6003.79,35.9,2155.36,30–44,Male,North England,Authorized Dealer,Trade-In
1466,2023,3,8512.03,35.7,3038.79,30–44,Female,Scotland,Pre-Owned Dealer,Hold Long-Term
1467,2023,8,5596.8,36.5,2042.83,60+,Male,London,Online Boutique,Hold Long-Term
1468,2023,12,6065.73,33.5,2032.02,60+,Female,North England,Authorized Dealer,Hold Long-Term
1469,2024,12,5384.6,31.0,1669.23,30–44,Male,Midlands,Authorized Dealer,Sell Within 3y
1470,2023,1,12389.87,41.5,5141.8,60+,Male,North England,Authorized Dealer,Hold Long-Term
1471,2024,2,5009.26,43.1,2158.99,60+,Male,South East,Authorized Dealer,Sell Within 3y
1472,2023,3,2955.17,39.7,1173.2,45–59,Male,North England,Authorized Dealer,Sell Within 3y
1473,2023,4,4225.85,42.6,1800.21,30–44,Male,South East,Authorized Dealer,Trade-In
1474,2023,1,5183.73,37.2,1928.35,30–44,Male,North England,Authorized Dealer,Sell Within 3y
1475,2024,6,7095.7,25.1,1781.02,45–59,Female,North England,Authorized Dealer,Sell Within 3y
1476,2024,1,5285.83,31.3,1654.46,45–59,Female,South East,Online Boutique,Sell Within 3y
1477,2024,12,7143.07,38.8,2771.51,30–44,Male,South East,Pre-Owned Dealer,Hold Long-Term
1478,2024,2,7193.12,24.7,1776.7,45–59,Male,Midlands,Authorized Dealer,Trade-In
1479,2024,8,5706.85,37.0,2111.53,45–59,Female,Northern Ireland,Authorized Dealer,Hold Long-Term
1480,2023,12,8649.83,38.0,3286.94,60+,Male,London,Authorized Dealer,Sell Within 3y
1481,2024,7,4576.74,37.8,1730.01,60+,Male,South East,Authorized Dealer,Hold Long-Term
1482,2023,12,4408.96,31.0,1366.78,60+,Female,London,Online Boutique,Trade-In
1483,2024,5,9608.44,34.6,3324.52,Under 30,Male,South East,Authorized Dealer,Trade-In
1484,2023,12,6783.26,34.6,2347.01,30–44,Female,London,Authorized Dealer,Hold Long-Term
1485,2023,2,2091.81,37.5,784.43,45–59,Male,London,Authorized Dealer,Trade-In
1486,2023,5,5535.57,35.0,1937.45,45–59,Female,Northern Ireland,Pre-Owned Dealer,Hold Long-Term
1487,2023,8,8250.34,27.7,2285.34,45–59,Male,London,Authorized Dealer,Sell Within 3y
1488,2024,12,11875.3,48.0,5700.14,45–59,Male,North England,Authorized Dealer,Hold Long-Term
1489,2024,11,8668.68,37.9,3285.43,45–59,Female,South East,Authorized Dealer,Hold Long-Term
1490,2024,12,7527.6,35.2,2649.72,30–44,Female,Wales,Authorized Dealer,Trade-In
1491,2024,5,9972.39,33.7,3360.7,30–44,Male,North England,Pre-Owned Dealer,Sell Within 3y
1492,2024,4,9896.62,40.1,3968.54,45–59,Male,London,Authorized Dealer,Hold Long-Term
1493,2024,11,10454.19,37.4,3909.87,30–44,Female,Wales,Pre-Owned Dealer,Hold Long-Term
1494,2024,8,4213.09,38.4,1617.83,60+,Female,South East,Authorized Dealer,Trade-In
1495,2023,1,6389.69,28.9,1846.62,30–44,Female,London,Authorized Dealer,Hold Long-Term
1496,2024,8,3631.66,26.0,944.23,45–59,Female,North England,Authorized Dealer,Trade-In
1497,2023,8,10093.02,42.9,4329.91,45–59,Female,Scotland,Authorized Dealer,Sell Within 3y
1498,2023,3,5063.06,37.4,1893.58,30–44,Male,Northern Ireland,Authorized Dealer,Hold Long-Term
1499,2023,7,4414.93,37.7,1664.43,45–59,Female,London,Authorized Dealer,Sell Within 3y
1500,2024,10,13565.29,42.1,5710.99,60+,Female,Wales,Authorized Dealer,Trade-In
